resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,pitstopId
17119,705,423,172,3,12,\N,R,12,0.0,8,\N,\N,\N,\N,\N,\N,47,423_705
17120,705,370,176,20,17,\N,R,13,0.0,8,\N,\N,\N,\N,\N,\N,47,370_705
17121,705,360,170,11,10,\N,R,14,0.0,7,\N,\N,\N,\N,\N,\N,6,360_705
17122,705,304,183,6,13,\N,R,15,0.0,5,\N,\N,\N,\N,\N,\N,95,304_705
17123,705,278,176,19,16,\N,R,16,0.0,3,\N,\N,\N,\N,\N,\N,10,278_705
17124,705,406,172,22,20,\N,R,17,0.0,3,\N,\N,\N,\N,\N,\N,44,406_705
17125,705,328,66,10,2,\N,R,18,0.0,2,\N,\N,\N,\N,\N,\N,22,328_705
17126,705,380,181,21,18,\N,R,19,0.0,0,\N,\N,\N,\N,\N,\N,6,380_705
17127,705,424,66,25,0,\N,F,20,0.0,0,\N,\N,\N,\N,\N,\N,81,424_705
17128,705,420,183,23,0,\N,F,21,0.0,0,\N,\N,\N,\N,\N,\N,81,420_705
17129,706,328,66,32,3,1,1,1,9.0,76,2:04:52.8,7492800,\N,\N,\N,\N,1,328_706
17130,706,289,66,30,4,2,2,2,6.0,76,+3.3,7496100,\N,\N,\N,\N,1,289_706
17131,706,364,183,12,9,3,3,3,4.0,76,+16.5,7509300,\N,\N,\N,\N,1,364_706
17132,706,385,6,4,5,4,4,4,3.0,76,+1:15.9,7568700,\N,\N,\N,\N,1,385_706
17133,706,360,170,16,11,5,5,5,2.0,75,\N,\N,\N,\N,\N,\N,11,360_706
17134,706,370,176,40,13,6,6,6,1.0,75,\N,\N,\N,\N,\N,\N,11,370_706
17135,706,347,183,42,14,7,7,7,0.0,74,\N,\N,\N,\N,\N,\N,12,347_706
17136,706,358,170,18,7,8,8,8,0.0,74,\N,\N,\N,\N,\N,\N,12,358_706
17137,706,404,176,38,18,9,9,9,0.0,74,\N,\N,\N,\N,\N,\N,12,404_706
17138,706,373,172,24,1,10,10,10,0.0,63,\N,\N,\N,\N,\N,\N,48,373_706
17139,706,374,172,26,8,11,11,11,0.0,62,\N,\N,\N,\N,\N,\N,91,374_706
17140,706,425,6,6,15,12,12,12,0.0,58,\N,\N,\N,\N,\N,\N,5,425_706
17141,706,424,66,50,21,13,13,13,0.0,58,\N,\N,\N,\N,\N,\N,51,424_706
17142,706,386,11,20,17,14,14,14,0.0,56,\N,\N,\N,\N,\N,\N,80,386_706
17143,706,304,183,14,12,\N,R,15,0.0,46,\N,\N,\N,\N,\N,\N,22,304_706
17144,706,380,181,46,16,\N,R,16,0.0,45,\N,\N,\N,\N,\N,\N,5,380_706
17145,706,346,181,44,10,\N,R,17,0.0,43,\N,\N,\N,\N,\N,\N,6,346_706
17146,706,402,172,28,20,\N,R,18,0.0,37,\N,\N,\N,\N,\N,\N,6,402_706
17147,706,341,6,8,2,\N,R,19,0.0,34,\N,\N,\N,\N,\N,\N,8,341_706
17148,706,405,11,22,6,\N,R,20,0.0,27,\N,\N,\N,\N,\N,\N,80,405_706
17149,706,418,66,48,23,\N,R,21,0.0,22,\N,\N,\N,\N,\N,\N,6,418_706
17150,706,394,183,10,19,\N,R,22,0.0,12,\N,\N,\N,\N,\N,\N,5,394_706
17151,706,426,66,52,22,\N,R,23,0.0,8,\N,\N,\N,\N,\N,\N,5,426_706
17152,707,289,66,3,1,1,1,1,9.0,110,2:20:36.1,8436100,\N,\N,\N,\N,1,289_707
17153,707,364,183,8,8,2,2,2,6.0,110,+12.5,8448600,\N,\N,\N,\N,1,364_707
17154,707,356,183,7,7,3,3,3,4.0,110,+57.5,8493600,\N,\N,\N,\N,1,356_707
17155,707,385,6,2,5,4,4,4,3.0,109,\N,\N,\N,\N,\N,\N,11,385_707
17156,707,345,6,14,15,5,5,5,2.0,109,\N,\N,\N,\N,\N,\N,11,345_707
17157,707,358,170,10,13,6,6,6,1.0,108,\N,\N,\N,\N,\N,\N,12,358_707
17158,707,386,11,11,3,7,7,7,0.0,108,\N,\N,\N,\N,\N,\N,12,386_707
17159,707,347,183,15,10,8,8,8,0.0,107,\N,\N,\N,\N,\N,\N,13,347_707
17160,707,396,6,24,14,9,9,9,0.0,106,\N,\N,\N,\N,\N,\N,14,396_707
17161,707,370,176,21,16,10,10,10,0.0,101,\N,\N,\N,\N,\N,\N,19,370_707
17162,707,346,181,16,11,11,11,11,0.0,99,\N,\N,\N,\N,\N,\N,45,346_707
17163,707,382,172,18,17,12,12,12,0.0,95,\N,\N,\N,\N,\N,\N,112,382_707
17164,707,405,11,12,12,13,13,13,0.0,92,\N,\N,\N,\N,\N,\N,114,405_707
17165,707,328,66,4,6,\N,R,14,0.0,12,\N,\N,\N,\N,\N,\N,22,328_707
17166,707,373,172,5,9,\N,R,15,0.0,11,\N,\N,\N,\N,\N,\N,5,373_707
17167,707,360,170,9,2,\N,R,16,0.0,11,\N,\N,\N,\N,\N,\N,51,360_707
17168,707,374,172,6,4,\N,R,17,0.0,9,\N,\N,\N,\N,\N,\N,5,374_707
17169,707,404,176,22,18,\N,R,18,0.0,9,\N,\N,\N,\N,\N,\N,100,404_707
17170,708,386,11,11,3,1,1,1,9.0,65,2:08:32.10,7712100,\N,\N,\N,\N,1,386_708
17171,708,364,183,8,2,2,2,2,6.0,65,+2.89,7714990,\N,\N,\N,\N,1,364_708
17172,708,374,172,6,6,3,3,3,4.0,65,+1:00.15,7772250,\N,\N,\N,\N,1,374_708
17173,708,346,181,16,11,4,4,4,3.0,65,+1:54.42,7826520,\N,\N,\N,\N,1,346_708
17174,708,405,11,12,10,5,5,5,2.0,64,\N,\N,\N,\N,\N,\N,11,405_708
17175,708,370,176,21,17,6,6,6,1.0,64,\N,\N,\N,\N,\N,\N,11,370_708
17176,708,345,6,14,14,7,7,7,0.0,62,\N,\N,\N,\N,\N,\N,13,345_708
17177,708,385,6,2,7,8,8,8,0.0,62,\N,\N,\N,\N,\N,\N,13,385_708
17178,708,289,66,3,5,\N,R,9,0.0,56,\N,\N,\N,\N,\N,\N,5,289_708
17179,708,382,172,18,9,\N,R,10,0.0,55,\N,\N,\N,\N,\N,\N,80,382_708
17180,708,347,183,15,12,\N,R,11,0.0,43,\N,\N,\N,\N,\N,\N,22,347_708
17181,708,358,170,10,16,\N,R,12,0.0,39,\N,\N,\N,\N,\N,\N,80,358_708
17182,708,356,183,7,14,\N,R,13,0.0,38,\N,\N,\N,\N,\N,\N,44,356_708
17183,708,328,66,4,8,\N,R,14,0.0,35,\N,\N,\N,\N,\N,\N,8,328_708
17184,708,396,176,22,18,\N,R,15,0.0,29,\N,\N,\N,\N,\N,\N,22,396_708
17185,708,360,170,9,15,\N,R,16,0.0,25,\N,\N,\N,\N,\N,\N,6,360_708
17186,708,373,172,5,1,\N,R,17,0.0,8,\N,\N,\N,\N,\N,\N,5,373_708
17187,708,404,176,22,0,\N,W,18,0.0,0,\N,\N,\N,\N,\N,\N,54,404_708
17188,708,375,6,24,0,\N,W,19,0.0,0,\N,\N,\N,\N,\N,\N,54,375_708
17189,709,289,66,8,3,1,1,1,9.0,100,2:41:19.5,9679500,\N,\N,\N,\N,1,289_709
17190,709,386,66,7,8,2,2,2,6.0,99,\N,\N,\N,\N,\N,\N,11,386_709
17191,709,397,172,11,6,3,3,3,4.0,97,\N,\N,\N,\N,\N,\N,13,397_709
17192,709,373,172,12,1,4,4,4,3.0,96,\N,\N,\N,\N,\N,\N,5,373_709
17193,709,347,170,19,11,5,5,5,2.0,96,\N,\N,\N,\N,\N,\N,14,347_709
17194,709,305,176,18,15,6,6,6,1.0,96,\N,\N,\N,\N,\N,\N,14,305_709
17195,709,383,183,16,12,7,7,7,0.0,86,\N,\N,\N,\N,\N,\N,6,383_709
17196,709,346,176,24,16,8,8,8,0.0,78,\N,\N,\N,\N,\N,\N,115,346_709
17197,709,403,170,9,9,9,9,9,0.0,70,\N,\N,\N,\N,\N,\N,22,403_709
17198,709,385,6,20,7,10,10,10,0.0,68,\N,\N,\N,\N,\N,\N,6,385_709
17199,709,364,183,6,5,\N,R,11,0.0,62,\N,\N,\N,\N,\N,\N,6,364_709
17200,709,427,66,4,13,\N,R,12,0.0,53,\N,\N,\N,\N,\N,\N,25,427_709
17201,709,356,183,5,2,\N,R,13,0.0,29,\N,\N,\N,\N,\N,\N,98,356_709
17202,709,360,170,10,10,\N,R,14,0.0,17,\N,\N,\N,\N,\N,\N,67,360_709
17203,709,341,6,21,4,\N,R,15,0.0,15,\N,\N,\N,\N,\N,\N,6,341_709
17204,709,401,94,15,14,\N,R,16,0.0,8,\N,\N,\N,\N,\N,\N,95,401_709
17205,709,278,176,17,0,\N,F,17,0.0,0,\N,\N,\N,\N,\N,\N,81,278_709
17206,709,309,176,2,0,\N,F,18,0.0,0,\N,\N,\N,\N,\N,\N,81,309_709
17207,709,428,176,3,0,\N,F,19,0.0,0,\N,\N,\N,\N,\N,\N,81,428_709
17208,709,404,176,14,0,\N,W,20,0.0,0,\N,\N,\N,\N,\N,\N,54,404_709
17209,709,429,92,1,0,\N,W,21,0.0,0,\N,\N,\N,\N,\N,\N,54,429_709
17210,709,394,66,22,0,\N,W,22,0.0,0,\N,\N,\N,\N,\N,\N,54,394_709
17211,709,408,66,23,0,\N,W,23,0.0,0,\N,\N,\N,\N,\N,\N,54,408_709
17212,710,373,172,18,2,1,1,1,9.0,80,2:07:35.4,7655400,\N,\N,\N,\N,1,373_710
17213,710,341,6,2,4,2,2,2,6.0,80,+53.6,7709000,\N,\N,\N,\N,1,341_710
17214,710,397,172,20,6,3,3,3,4.0,79,\N,\N,\N,\N,\N,\N,11,397_710
17215,710,289,66,6,3,4,4,4,3.0,79,\N,\N,\N,\N,\N,\N,11,289_710
17216,710,278,176,10,13,5,5,5,2.0,79,\N,\N,\N,\N,\N,\N,11,278_710
17217,710,383,183,34,11,6,6,6,1.0,78,\N,\N,\N,\N,\N,\N,12,383_710
17218,710,360,170,24,5,7,7,7,0.0,78,\N,\N,\N,\N,\N,\N,12,360_710
17219,710,403,170,22,9,8,8,8,0.0,76,\N,\N,\N,\N,\N,\N,14,403_710
17220,710,347,181,26,12,9,9,9,0.0,76,\N,\N,\N,\N,\N,\N,14,347_710
17221,710,394,66,32,16,10,10,10,0.0,74,\N,\N,\N,\N,\N,\N,16,394_710
17222,710,386,66,8,8,11,11,11,0.0,64,\N,\N,\N,\N,\N,\N,116,386_710
17223,710,305,176,12,14,12,12,12,0.0,57,\N,\N,\N,\N,\N,\N,24,305_710
17224,710,346,181,36,18,13,13,13,0.0,55,\N,\N,\N,\N,\N,\N,113,346_710
17225,710,356,183,14,7,\N,R,14,0.0,44,\N,\N,\N,\N,\N,\N,80,356_710
17226,710,364,183,16,1,\N,R,15,0.0,23,\N,\N,\N,\N,\N,\N,38,364_710
17227,710,385,6,4,10,\N,R,16,0.0,20,\N,\N,\N,\N,\N,\N,80,385_710
17228,710,430,95,28,17,\N,R,17,0.0,8,\N,\N,\N,\N,\N,\N,5,430_710
17229,710,408,66,30,0,\N,W,18,0.0,0,\N,\N,\N,\N,\N,\N,3,408_710
17230,711,373,172,23,6,1,1,1,9.0,32,2:06:40.5,7600500,\N,\N,\N,\N,1,373_711
17231,711,360,170,20,7,2,2,2,6.0,32,+3.4,7603900,\N,\N,\N,\N,1,360_711
17232,711,356,183,14,3,3,3,3,4.0,32,+48.1,7648600,\N,\N,\N,\N,1,356_711
17233,711,386,66,2,8,4,4,4,3.0,32,+1:58.6,7719100,\N,\N,\N,\N,1,386_711
17234,711,289,66,1,2,5,5,5,2.0,31,\N,\N,\N,\N,\N,\N,48,289_711
17235,711,364,183,15,1,6,6,6,1.0,31,\N,\N,\N,\N,\N,\N,60,364_711
17236,711,401,94,4,12,7,7,7,0.0,31,\N,\N,\N,\N,\N,\N,11,401_711
17237,711,394,66,6,17,8,8,8,0.0,31,\N,\N,\N,\N,\N,\N,11,394_711
17238,711,397,172,24,4,9,9,9,0.0,28,\N,\N,\N,\N,\N,\N,25,397_711
17239,711,404,94,3,16,10,10,10,0.0,28,\N,\N,\N,\N,\N,\N,14,404_711
17240,711,309,172,29,10,\N,D,11,0.0,28,\N,\N,\N,\N,\N,\N,2,309_711
17241,711,346,183,17,13,\N,R,12,0.0,14,\N,\N,\N,\N,\N,\N,5,346_711
17242,711,403,170,21,15,\N,R,13,0.0,13,\N,\N,\N,\N,\N,\N,5,403_711
17243,711,385,6,11,9,\N,R,14,0.0,12,\N,\N,\N,\N,\N,\N,5,385_711
17244,711,429,92,28,20,\N,R,15,0.0,11,\N,\N,\N,\N,\N,\N,5,429_711
17245,711,347,183,16,14,\N,R,16,0.0,8,\N,\N,\N,\N,\N,\N,100,347_711
17246,711,341,6,10,5,\N,R,17,0.0,4,\N,\N,\N,\N,\N,\N,5,341_711
17247,711,278,176,27,11,\N,R,18,0.0,3,\N,\N,\N,\N,\N,\N,5,278_711
17248,712,364,183,22,2,1,1,1,9.0,57,2:07:49.1,7669100,\N,\N,\N,\N,1,364_712
17249,712,289,66,8,6,2,2,2,6.0,57,+24.1,7693200,\N,\N,\N,\N,1,289_712
17250,712,356,183,20,5,3,3,3,4.0,57,+24.9,7694000,\N,\N,\N,\N,1,356_712
17251,712,397,172,4,4,4,4,4,3.0,57,+1:10.6,7739700,\N,\N,\N,\N,1,397_712
17252,712,386,66,10,9,5,5,5,2.0,57,+2:12.1,7801200,\N,\N,\N,\N,1,386_712
17253,712,360,170,12,7,6,6,6,1.0,56,\N,\N,\N,\N,\N,\N,11,360_712
17254,712,403,170,14,10,7,7,7,0.0,56,\N,\N,\N,\N,\N,\N,11,403_712
17255,712,305,176,36,13,8,8,8,0.0,56,\N,\N,\N,\N,\N,\N,11,305_712
17256,712,385,6,26,8,9,9,9,0.0,55,\N,\N,\N,\N,\N,\N,12,385_712
17257,712,278,176,34,14,10,10,10,0.0,53,\N,\N,\N,\N,\N,\N,14,278_712
17258,712,427,66,28,16,11,11,11,0.0,52,\N,\N,\N,\N,\N,\N,15,427_712
17259,712,383,183,32,15,12,12,12,0.0,50,\N,\N,\N,\N,\N,\N,17,383_712
17260,712,404,94,16,11,\N,R,13,0.0,32,\N,\N,\N,\N,\N,\N,3,404_712
17261,712,373,172,2,1,\N,R,14,0.0,31,\N,\N,\N,\N,\N,\N,5,373_712
17262,712,341,6,24,3,\N,R,15,0.0,6,\N,\N,\N,\N,\N,\N,5,341_712
17263,712,401,94,18,12,\N,R,16,0.0,6,\N,\N,\N,\N,\N,\N,3,401_712
17264,712,346,181,30,17,\N,R,17,0.0,4,\N,\N,\N,\N,\N,\N,8,346_712
17265,713,373,172,1,1,1,1,1,9.0,80,2:15:07.0,8107000,\N,\N,\N,\N,1,373_713
17266,713,289,66,3,2,2,2,2,6.0,80,+2.8,8109800,\N,\N,\N,\N,1,289_713
17267,713,341,6,7,5,3,3,3,4.0,80,+1:20.6,8187600,\N,\N,\N,\N,1,341_713
17268,713,356,183,5,4,4,4,4,3.0,79,\N,\N,\N,\N,\N,\N,11,356_713
17269,713,385,6,8,8,5,5,5,2.0,78,\N,\N,\N,\N,\N,\N,12,385_713
17270,713,403,170,10,15,6,6,6,1.0,78,\N,\N,\N,\N,\N,\N,12,403_713
17271,713,383,183,19,7,7,7,7,0.0,78,\N,\N,\N,\N,\N,\N,12,383_713
17272,713,386,66,4,14,8,8,8,0.0,77,\N,\N,\N,\N,\N,\N,13,386_713
17273,713,374,172,2,13,9,9,9,0.0,77,\N,\N,\N,\N,\N,\N,13,374_713
17274,713,404,94,11,10,10,10,10,0.0,77,\N,\N,\N,\N,\N,\N,13,404_713
17275,713,346,181,20,16,11,11,11,0.0,76,\N,\N,\N,\N,\N,\N,14,346_713
17276,713,394,66,18,21,12,12,12,0.0,76,\N,\N,\N,\N,\N,\N,14,394_713
17277,713,364,183,6,3,13,13,13,0.0,75,\N,\N,\N,\N,\N,\N,15,364_713
17278,713,399,170,22,20,14,14,14,0.0,56,\N,\N,\N,\N,\N,\N,117,399_713
17279,713,347,181,16,9,\N,R,15,0.0,45,\N,\N,\N,\N,\N,\N,23,347_713
17280,713,309,176,24,22,\N,R,16,0.0,43,\N,\N,\N,\N,\N,\N,24,309_713
17281,713,408,66,17,17,\N,R,17,0.0,38,\N,\N,\N,\N,\N,\N,6,408_713
17282,713,420,181,23,23,\N,R,18,0.0,37,\N,\N,\N,\N,\N,\N,3,420_713
17283,713,401,176,12,18,\N,R,19,0.0,23,\N,\N,\N,\N,\N,\N,100,401_713
17284,713,305,176,14,12,\N,R,20,0.0,17,\N,\N,\N,\N,\N,\N,108,305_713
17285,713,278,176,15,11,\N,R,21,0.0,9,\N,\N,\N,\N,\N,\N,8,278_713
17286,713,360,170,9,6,\N,R,22,0.0,7,\N,\N,\N,\N,\N,\N,6,360_713
17287,713,380,182,26,19,\N,R,23,0.0,0,\N,\N,\N,\N,\N,\N,3,380_713
17288,713,427,66,25,25,\N,F,24,0.0,0,\N,\N,\N,\N,\N,\N,81,427_713
17289,713,370,66,21,24,\N,W,25,0.0,0,\N,\N,\N,\N,\N,\N,54,370_713
17290,714,341,6,7,1,1,1,1,9.0,15,2:12:04.8,7924800,\N,\N,\N,\N,1,341_714
17291,714,289,66,3,5,2,2,2,6.0,15,+1:15.6,8000400,\N,\N,\N,\N,1,289_714
17292,714,385,6,8,4,3,3,3,4.0,15,+4:52.8,8217600,\N,\N,\N,\N,1,385_714
17293,714,346,181,19,10,4,4,4,3.0,15,+5:23.1,8247900,\N,\N,\N,\N,1,346_714
17294,714,427,66,22,14,5,5,5,2.0,14,\N,\N,\N,\N,\N,\N,84,427_714
17295,714,408,66,26,16,6,6,6,1.0,14,\N,\N,\N,\N,\N,\N,11,408_714
17296,714,386,66,4,11,7,7,7,0.0,14,\N,\N,\N,\N,\N,\N,11,386_714
17297,714,374,172,2,17,8,8,8,0.0,14,\N,\N,\N,\N,\N,\N,11,374_714
17298,714,423,172,23,19,9,9,9,0.0,14,\N,\N,\N,\N,\N,\N,11,423_714
17299,714,364,183,5,3,10,10,10,0.0,14,\N,\N,\N,\N,\N,\N,11,364_714
17300,714,278,176,14,9,11,11,11,0.0,12,\N,\N,\N,\N,\N,\N,22,278_714
17301,714,356,183,6,6,12,12,12,0.0,11,\N,\N,\N,\N,\N,\N,24,356_714
17302,714,405,11,20,22,13,13,13,0.0,11,\N,\N,\N,\N,\N,\N,3,405_714
17303,714,309,176,27,18,14,14,14,0.0,10,\N,\N,\N,\N,\N,\N,3,309_714
17304,714,373,172,1,2,\N,R,15,0.0,7,\N,\N,\N,\N,\N,\N,5,373_714
17305,714,360,170,9,7,\N,R,16,0.0,4,\N,\N,\N,\N,\N,\N,5,360_714
17306,714,383,183,16,15,\N,R,17,0.0,4,\N,\N,\N,\N,\N,\N,22,383_714
17307,714,431,170,12,20,\N,R,18,0.0,3,\N,\N,\N,\N,\N,\N,8,431_714
17308,714,394,66,18,21,\N,R,19,0.0,2,\N,\N,\N,\N,\N,\N,37,394_714
17309,714,403,170,10,8,\N,R,20,0.0,1,\N,\N,\N,\N,\N,\N,5,403_714
17310,714,347,181,11,12,\N,R,21,0.0,0,\N,\N,\N,\N,\N,\N,10,347_714
17311,714,305,176,15,13,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,5,305_714
17312,714,429,92,28,0,\N,F,23,0.0,0,\N,\N,\N,\N,\N,\N,81,429_714
17313,715,385,6,8,7,1,1,1,9.0,105,2:06:18.23,7578230,\N,\N,\N,\N,1,385_715
17314,715,386,66,4,5,2,2,2,6.0,105,+6.18,7584410,\N,\N,\N,\N,1,386_715
17315,715,383,183,22,14,3,3,3,4.0,102,\N,\N,\N,\N,\N,\N,13,383_715
17316,715,408,66,19,19,4,4,4,3.0,102,\N,\N,\N,\N,\N,\N,13,408_715
17317,715,404,94,14,11,5,5,5,2.0,102,\N,\N,\N,\N,\N,\N,13,404_715
17318,715,347,183,11,10,6,6,6,1.0,101,\N,\N,\N,\N,\N,\N,14,347_715
17319,715,394,66,18,15,7,7,7,0.0,96,\N,\N,\N,\N,\N,\N,19,394_715
17320,715,305,176,17,18,8,8,8,0.0,95,\N,\N,\N,\N,\N,\N,88,305_715
17321,715,356,183,6,6,9,9,9,0.0,76,\N,\N,\N,\N,\N,\N,118,356_715
17322,715,358,181,12,13,\N,R,10,0.0,58,\N,\N,\N,\N,\N,\N,38,358_715
17323,715,403,170,10,20,\N,R,11,0.0,58,\N,\N,\N,\N,\N,\N,3,403_715
17324,715,364,183,5,4,\N,R,12,0.0,47,\N,\N,\N,\N,\N,\N,22,364_715
17325,715,360,170,9,9,\N,R,13,0.0,43,\N,\N,\N,\N,\N,\N,5,360_715
17326,715,374,172,2,8,\N,R,14,0.0,41,\N,\N,\N,\N,\N,\N,86,374_715
17327,715,373,172,1,3,\N,R,15,0.0,40,\N,\N,\N,\N,\N,\N,86,373_715
17328,715,401,94,15,16,\N,R,16,0.0,21,\N,\N,\N,\N,\N,\N,22,401_715
17329,715,346,181,20,12,\N,R,17,0.0,18,\N,\N,\N,\N,\N,\N,3,346_715
17330,715,341,6,7,2,\N,R,18,0.0,9,\N,\N,\N,\N,\N,\N,22,341_715
17331,715,278,172,16,17,\N,R,19,0.0,7,\N,\N,\N,\N,\N,\N,5,278_715
17332,715,289,66,3,1,\N,R,20,0.0,5,\N,\N,\N,\N,\N,\N,99,289_715
17333,716,341,6,2,1,1,1,1,9.0,78,2:10:51.8,7851800,\N,\N,\N,\N,1,341_716
17334,716,360,170,26,5,2,2,2,6.0,78,+1:06.0,7917800,\N,\N,\N,\N,1,360_716
17335,716,385,6,4,7,3,3,3,4.0,77,\N,\N,\N,\N,\N,\N,11,385_716
17336,716,386,66,20,9,4,4,4,3.0,77,\N,\N,\N,\N,\N,\N,11,386_716
17337,716,404,94,46,13,5,5,5,2.0,77,\N,\N,\N,\N,\N,\N,11,404_716
17338,716,374,172,10,8,6,6,6,1.0,77,\N,\N,\N,\N,\N,\N,11,374_716
17339,716,346,181,12,6,7,7,7,0.0,77,\N,\N,\N,\N,\N,\N,11,346_716
17340,716,394,66,30,15,8,8,8,0.0,77,\N,\N,\N,\N,\N,\N,11,394_716
17341,716,375,6,6,16,9,9,9,0.0,77,\N,\N,\N,\N,\N,\N,11,375_716
17342,716,364,183,16,2,10,10,10,0.0,75,\N,\N,\N,\N,\N,\N,13,364_716
17343,716,383,183,22,14,11,11,11,0.0,75,\N,\N,\N,\N,\N,\N,13,383_716
17344,716,347,183,34,12,12,12,12,0.0,74,\N,\N,\N,\N,\N,\N,14,347_716
17345,716,309,176,38,18,13,13,13,0.0,72,\N,\N,\N,\N,\N,\N,16,309_716
17346,716,356,183,14,11,14,14,14,0.0,59,\N,\N,\N,\N,\N,\N,5,356_716
17347,716,373,172,8,4,15,15,15,0.0,28,\N,\N,\N,\N,\N,\N,5,373_716
17348,716,432,96,50,19,\N,R,16,0.0,25,\N,\N,\N,\N,\N,\N,80,432_716
17349,716,427,66,48,21,\N,R,17,0.0,22,\N,\N,\N,\N,\N,\N,98,427_716
17350,716,405,11,28,10,\N,R,18,0.0,13,\N,\N,\N,\N,\N,\N,23,405_716
17351,716,305,176,40,17,\N,R,19,0.0,5,\N,\N,\N,\N,\N,\N,5,305_716
17352,716,289,66,18,3,\N,R,20,0.0,0,\N,\N,\N,\N,\N,\N,8,289_716
17353,716,401,94,44,0,\N,F,21,0.0,0,\N,\N,\N,\N,\N,\N,81,401_716
17354,716,402,181,36,0,\N,F,22,0.0,0,\N,\N,\N,\N,\N,\N,81,402_716
17355,716,340,170,24,0,\N,F,23,0.0,0,\N,\N,\N,\N,\N,\N,81,340_716
17356,716,420,181,56,0,\N,F,24,0.0,0,\N,\N,\N,\N,\N,\N,81,420_716
17357,717,289,66,3,4,1,1,1,9.0,110,2:16:38.0,8198000,\N,\N,\N,\N,1,289_717
17358,717,341,6,7,2,2,2,2,6.0,110,+30.5,8228500,\N,\N,\N,\N,1,341_717
17359,717,346,181,22,12,3,3,3,4.0,109,\N,\N,\N,\N,\N,\N,11,346_717
17360,717,386,66,4,13,4,4,4,3.0,107,\N,\N,\N,\N,\N,\N,13,386_717
17361,717,433,172,17,17,5,5,5,2.0,107,\N,\N,\N,\N,\N,\N,13,433_717
17362,717,401,94,12,15,6,6,6,1.0,106,\N,\N,\N,\N,\N,\N,14,401_717
17363,717,373,172,1,1,7,7,7,0.0,102,\N,\N,\N,\N,\N,\N,60,373_717
17364,717,305,176,14,15,8,8,8,0.0,101,\N,\N,\N,\N,\N,\N,108,305_717
17365,717,364,183,6,3,\N,R,9,0.0,69,\N,\N,\N,\N,\N,\N,51,364_717
17366,717,434,181,23,18,\N,N,10,0.0,65,\N,\N,\N,\N,\N,\N,62,434_717
17367,717,385,6,8,8,\N,R,11,0.0,58,\N,\N,\N,\N,\N,\N,5,385_717
17368,717,374,172,2,1,\N,R,12,0.0,54,\N,\N,\N,\N,\N,\N,98,374_717
17369,717,405,11,25,14,\N,R,13,0.0,50,\N,\N,\N,\N,\N,\N,25,405_717
17370,717,278,176,15,11,\N,R,14,0.0,47,\N,\N,\N,\N,\N,\N,5,278_717
17371,717,347,183,16,9,\N,R,15,0.0,37,\N,\N,\N,\N,\N,\N,36,347_717
17372,717,360,170,9,5,\N,R,16,0.0,27,\N,\N,\N,\N,\N,\N,5,360_717
17373,717,356,183,5,7,\N,R,17,0.0,14,\N,\N,\N,\N,\N,\N,5,356_717
17374,717,403,170,10,19,\N,R,18,0.0,4,\N,\N,\N,\N,\N,\N,80,403_717
17375,717,404,94,11,10,\N,R,19,0.0,2,\N,\N,\N,\N,\N,\N,6,404_717
17376,718,364,183,6,2,1,1,1,9.0,65,2:09:50.32,7790320,\N,\N,\N,\N,1,364_718
17377,718,341,6,7,4,2,2,2,6.0,65,+1:08.94,7859260,\N,\N,\N,\N,1,341_718
17378,718,385,6,8,3,3,3,3,4.0,65,+1:09.63,7859950,\N,\N,\N,\N,1,385_718
17379,718,374,172,2,5,4,4,4,3.0,65,+1:21.86,7872180,\N,\N,\N,\N,1,374_718
17380,718,373,172,1,1,5,5,5,2.0,64,\N,\N,\N,\N,\N,\N,5,373_718
17381,718,345,6,18,9,6,6,6,1.0,64,\N,\N,\N,\N,\N,\N,11,345_718
17382,718,360,170,9,10,7,7,7,0.0,64,\N,\N,\N,\N,\N,\N,11,360_718
17383,718,386,66,4,11,8,8,8,0.0,64,\N,\N,\N,\N,\N,\N,11,386_718
17384,718,403,170,10,15,9,9,9,0.0,63,\N,\N,\N,\N,\N,\N,5,403_718
17385,718,382,172,17,14,10,10,10,0.0,63,\N,\N,\N,\N,\N,\N,12,382_718
17386,718,289,66,3,6,11,11,11,0.0,63,\N,\N,\N,\N,\N,\N,12,289_718
17387,718,404,94,11,16,12,12,12,0.0,61,\N,\N,\N,\N,\N,\N,14,404_718
17388,718,434,181,23,19,13,13,13,0.0,60,\N,\N,\N,\N,\N,\N,15,434_718
17389,718,278,176,15,12,\N,R,14,0.0,46,\N,\N,\N,\N,\N,\N,6,278_718
17390,718,356,183,5,7,\N,R,15,0.0,44,\N,\N,\N,\N,\N,\N,10,356_718
17391,718,305,176,14,17,\N,R,16,0.0,12,\N,\N,\N,\N,\N,\N,25,305_718
17392,718,346,181,22,13,\N,R,17,0.0,11,\N,\N,\N,\N,\N,\N,48,346_718
17393,718,347,183,16,8,\N,R,18,0.0,9,\N,\N,\N,\N,\N,\N,22,347_718
17394,718,401,94,12,18,\N,R,19,0.0,6,\N,\N,\N,\N,\N,\N,25,401_718
17395,719,289,66,6,2,1,1,1,9.0,100,2:41:49.7,9709700,\N,\N,\N,\N,1,289_719
